"","CommonName","ScientificName","Order","Family","MeanLog","SDLog","Median","SD"
"4104","White-throated Antbird","Oneillornis salvini","Passeriformes","Thamnophilidae (Typical Antbirds)",13.5215670504533,2.26368922882067,745318.59515655,9.61850867066396
"4105","Black-bellied Cuckoo","Piaya melanogaster","Cuculiformes","Cuculidae (Cuckoos)",13.442278708134,2.31943368052867,688505.584434561,10.1699132550315
"4106","Mackinlay's Cuckoo-Dove","Macropygia mackinlayi","Columbiformes","Columbidae (Pigeons and Doves)",13.424982702603,2.32491064113849,676699.580705094,10.2257662821303
"4107","White-throated Rock-Thrush","Monticola gularis","Passeriformes","Muscicapidae (Old World Flycatchers)",13.4568260171978,2.31819917284285,698594.694741996,10.157366165287
"4108","Tawny-crowned Honeyeater","Gliciphila melanops","Passeriformes","Meliphagidae (Honeyeaters)",13.4686631358881,2.30836417856657,706913.179374902,10.0579581670223
"4109","Samoan Starling","Aplonis atrifusca","Passeriformes","Sturnidae (Starlings)",13.4482437476498,2.25600697741342,692624.820942695,9.54489997117397
"4110","Bearded Tachuri","Polystictus pectoralis","Passeriformes","Tyrannidae (Tyrant Flycatchers)",13.4357943398749,2.33216793897896,684055.504248667,10.300247653534
"4111","Gray Tit-Flycatcher","Fraseria plumbea","Passeriformes","Muscicapidae (Old World Flycatchers)",13.4365623977409,2.29389745837224,684581.100277728,9.91349993829602
"4112","Bare-eyed White-eye","Woodfordia superciliosa","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",13.4399463944921,2.32202944467609,686901.644639827,10.1963462433008
"4113","Papuan Spinetailed Swift","Mearnsia novaeguineae","Caprimulgiformes","Apodidae (Swifts)",13.4142243985353,2.36720111001548,669458.461774128,10.6674933214587
"4114","Slaty Spinetail","Synallaxis brachyura","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",13.411299984637,2.28095762336108,667503.548025854,9.7860472713299
"4115","Icterine Greenbul","Phyllastrephus icterinus","Passeriformes","Pycnonotidae (Bulbuls)",13.4301439750511,2.30134417200494,680201.240343002,9.98759848634966
"4116","Bar-bellied Cuckooshrike","Coracina striata","Passeriformes","Campephagidae (Cuckooshrikes)",13.4459545282034,2.29716579715779,691041.064208553,9.94595362056981
"4117","Carmiol's Tanager","Chlorothraupis carmioli","Passeriformes","Cardinalidae (Cardinals and Allies)",13.4133525363883,2.35229021827876,668875.040650694,10.5096114881089
"4118","White-rumped Cuckooshrike","Coracina leucopygia","Passeriformes","Campephagidae (Cuckooshrikes)",13.4310662749523,2.29162909135789,680828.879270942,9.89103796766735
"4119","Sapphire-rumped Parrotlet","Touit purpuratus","Psittaciformes","Psittacidae (New World and African Parrots)",13.4099689306876,2.27412685099425,666615.655839342,9.71942879689716
"4120","Auckland Islands Shag","Phalacrocorax colensoi","Suliformes","Phalacrocoracidae (Cormorants and Shags)",13.4915393855239,2.25249766509814,723271.092219849,9.51146264148922
"4121","Wedge-tailed Pigeon","Treron sphenurus","Columbiformes","Columbidae (Pigeons and Doves)",13.4658385689682,2.31276989825949,704919.27307976,10.1023684692259
"4122","Chestnut-backed Scimitar-Babbler","Pomatorhinus montanus","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",13.4561130201847,2.30959830382048,698096.776339545,10.0703786098137
"4123","Australian Brushturkey","Alectura lathami","Galliformes","Megapodiidae (Megapodes)",13.4284661884609,2.29918815494865,679060.964660426,9.96608825021206
"4124","Tasmanian Thornbill","Acanthiza ewingii","Passeriformes","Acanthizidae (Thornbills and Allies)",13.4253547667557,2.32257818679983,676951.403205391,10.2019429434249
"4125","Golden-tailed Parrotlet","Touit surdus","Psittaciformes","Psittacidae (New World and African Parrots)",13.4413142154291,2.23897119097601,687841.845957989,9.38367231292097
"4126","African Oystercatcher","Haematopus moquini","Charadriiformes","Haematopodidae (Oystercatchers)",13.4466632060551,2.32140393594045,691530.963275158,10.1899703339554
"4127","Macleay's Honeyeater","Xanthotis macleayanus","Passeriformes","Meliphagidae (Honeyeaters)",13.4701931933658,2.27197222103628,707995.62506199,9.69850956912745
"4128","Guatemalan Tyrannulet","Zimmerius vilissimus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",13.4631760273161,2.32386038835278,703044.89256923,10.2150322803008
"4129","Bokmakierie","Telophorus zeylonus","Passeriformes","Malaconotidae (Bushshrikes and Allies)",13.4608401354629,2.24522560644983,701404.572283485,9.44254561536741
"4130","Yellow-bellied Gerygone","Gerygone chrysogaster","Passeriformes","Acanthizidae (Thornbills and Allies)",13.4663324395998,2.32585752895105,705267.497988295,10.2354535212375
"4131","Collared Warbling-Finch","Poospiza hispaniolensis","Passeriformes","Thraupidae (Tanagers and Allies)",13.4294946783114,2.2669575602616,679759.73124607,9.64999657338891
"4132","Large-billed Scrubwren","Sericornis magnirostra","Passeriformes","Acanthizidae (Thornbills and Allies)",13.4329464608268,2.26521112112322,682110.168266006,9.63315814960892
"4133","Pale-eyed Pygmy-Tyrant","Atalotriccus pilaris","Passeriformes","Tyrannidae (Tyrant Flycatchers)",13.5120567329471,2.31084656841176,738263.977671236,10.0829569557717
"4134","Seaside Cinclodes","Cinclodes nigrofumosus","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",13.4682006863199,2.28834163730418,706586.343258783,9.85857502425912
"4135","Golden-fronted Greenlet","Pachysylvia aurantiifrons","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",13.4363763750745,2.30637244868268,684453.764520131,10.0379453678312
"4136","Rusty Flowerpiercer","Diglossa sittoides","Passeriformes","Thraupidae (Tanagers and Allies)",13.4177144528082,2.26098695695739,671798.99004877,9.59255193219376
"4137","Ayeyarwady Bulbul","Pycnonotus blanfordi","Passeriformes","Pycnonotidae (Bulbuls)",13.4522581693305,2.29631808177229,695410.897542057,9.93752585534005
"4138","Hauxwell's Thrush","Turdus hauxwelli","Passeriformes","Turdidae (Thrushes and Allies)",13.3903932439583,2.29541456759212,653693.093275999,9.92855121478193
"4139","Beach Kingfisher","Todiramphus saurophagus","Coraciiformes","Alcedinidae (Kingfishers)",13.4316066484387,2.27914074992681,681196.880566207,9.76828340425178
"4140","Burchell's Courser","Cursorius rufus","Charadriiformes","Glareolidae (Pratincoles and Coursers)",13.3693386094817,2.27466338004586,640073.702896837,9.72464495199598
"4141","Pipipi","Mohoua novaeseelandiae","Passeriformes","Mohouidae (Whiteheads)",13.469802709672,2.27682719301224,707719.218284815,9.74571004708048
"4142","White Eared-Pheasant","Crossoptilon crossoptilon","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",13.4655716742354,2.27682486758254,704731.158943162,9.7456873841432
"4143","Russet-naped Wood-Rail","Aramides albiventris","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",13.3925771756157,2.26279144925935,655122.27436546,9.60987724530743
"4144","Gray-flanked Cinclodes","Cinclodes oustaleti","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",13.4255477549578,2.30808595988204,677082.059446766,10.0551602443673
"4145","Pale-tipped Tyrannulet","Inezia caudata","Passeriformes","Tyrannidae (Tyrant Flycatchers)",13.4534851356832,2.26664459987171,696264.666980717,9.64697697923018
"4146","Western Striolated-Puffbird","Nystalus obamai","Galbuliformes","Bucconidae (Puffbirds)",13.4060661918944,2.27767880838998,664019.099196074,9.75401317865899
"4147","Slaty-backed Forktail","Enicurus schistaceus","Passeriformes","Muscicapidae (Old World Flycatchers)",13.42287986229,2.32267661213519,675278.084660419,10.2029471224979
"4148","Tawny Lark","Galerida deva","Passeriformes","Alaudidae (Larks)",13.4620890584407,2.22446445549279,702281.119826801,9.24852847876791
"4149","Cabanis's Bunting","Emberiza cabanisi","Passeriformes","Emberizidae (Old World Buntings)",13.4262158297473,2.33839440406511,677534.552033702,10.3645818654426
"4150","Hume's Wheatear","Oenanthe albonigra","Passeriformes","Muscicapidae (Old World Flycatchers)",13.4314322971146,2.27950419127106,681078.123341115,9.77183424752582
"4151","Rusty-margined Guan","Penelope superciliaris","Galliformes","Cracidae (Guans, Chachalacas, and Curassows)",13.4630625257093,2.26134784348289,702965.100372623,9.59601437966901
"4152","Sooty-headed Tyrannulet","Phyllomyias griseiceps","Passeriformes","Tyrannidae (Tyrant Flycatchers)",13.4311413020387,2.3130396295318,680879.961794354,10.1050937614581
"4153","Black-backed Barbet","Lybius minor","Piciformes","Lybiidae (African Barbets)",13.4307069241333,2.3138119055558,680584.266809058,10.1129006972571
"4154","Tawny-breasted Honeyeater","Xanthotis flaviventer","Passeriformes","Meliphagidae (Honeyeaters)",13.3950551512833,2.31901258500583,656747.664427478,10.1656316516375
"4155","Pompadour Cotinga","Xipholena punicea","Passeriformes","Cotingidae (Cotingas)",13.4443839698255,2.29339634529572,689956.595709168,9.90853339834578
"4156","Slaty-backed Nightingale-Thrush","Catharus fuscater","Passeriformes","Turdidae (Thrushes and Allies)",13.4114439488857,2.35229475979559,667599.651590269,10.5096592177947
"4157","Madagascar Nightjar","Caprimulgus madagascariensis","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",13.3963213718202,2.31133232418239,657579.778516502,10.0878560000712
"4158","African Black Duck","Anas sparsa","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",13.4164298313143,2.32381909111321,670936.536708255,10.2146104363761
"4159","Madagascar Sandgrouse","Pterocles personatus","Pterocliformes","Pteroclidae (Sandgrouse)",13.4017465989132,2.31225961070515,661156.99297309,10.097214671398
"4160","Red-headed Barbet","Eubucco bourcierii","Piciformes","Capitonidae (New World Barbets)",13.4462671208852,2.32941483125614,691257.112353842,10.2719289622629
"4161","Laggar Falcon","Falco jugger","Falconiformes","Falconidae (Falcons and Caracaras)",13.4245118998553,2.30543973021721,676381.063668368,10.0285871557982
"4162","Black-backed Butcherbird","Cracticus mentalis","Passeriformes","Cracticidae (Bellmagpies and Allies)",13.3877247775232,2.30061268030198,651951.060509401,9.9802953123556
"4163","Pale-billed Woodpecker","Campephilus guatemalensis","Piciformes","Picidae (Woodpeckers)",13.4431624141004,2.30927841440258,689114.289846095,10.0671577174542
"4164","Humboldt Penguin","Spheniscus humboldti","Sphenisciformes","Spheniscidae (Penguins)",13.4216089440183,2.25667228811885,674420.406538941,9.55125240824489
"4165","Dusky Munia","Lonchura fuscans","Passeriformes","Estrildidae (Waxbills and Allies)",13.4102442055098,2.32529560111289,666799.183604584,10.2297035506533
"4166","Rufous Gnateater","Conopophaga lineata","Passeriformes","Conopophagidae (Gnateaters)",13.4263310366887,2.31997515919126,677612.613213627,10.1754215372336
"4167","Desert Whitethroat","Sylvia minula","Passeriformes","Sylviidae (Sylviid Warblers)",13.4259758056955,2.3249168323286,677371.946960643,10.2258295919894
"4168","Rusty-breasted Whistler","Pachycephala fulvotincta","Passeriformes","Pachycephalidae (Whistlers and Allies)",13.4223016245655,2.31537947067977,674887.726268152,10.1287657592024
"4169","Hairy-backed Bulbul","Tricholestes criniger","Passeriformes","Pycnonotidae (Bulbuls)",13.3922648594744,2.32656404517704,654917.701052097,10.2426875904234
"4170","Bronzy Inca","Coeligena coeligena","Caprimulgiformes","Trochilidae (Hummingbirds)",13.4299976858784,2.32895731531435,680101.741544255,10.2672304659101
"4171","White-throated Greenbul","Phyllastrephus albigularis","Passeriformes","Pycnonotidae (Bulbuls)",13.4469932120137,2.34445759342299,691759.210273001,10.4276151862843
"4172","Ferruginous Flycatcher","Muscicapa ferruginea","Passeriformes","Muscicapidae (Old World Flycatchers)",13.4281299850165,2.29680618692028,678832.700398913,9.94237759685202
"4173","White-throated Cacholote","Pseudoseisura gutturalis","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",13.3983663675077,2.30104673428049,658925.90226725,9.98462823953675
"4174","Black-browed Triller","Lalage atrovirens","Passeriformes","Campephagidae (Cuckooshrikes)",13.3702729149189,2.3084922358446,640672.006693432,10.0592462442398
"4175","Red-throated Piping-Guan","Pipile cujubi","Galliformes","Cracidae (Guans, Chachalacas, and Curassows)",13.4244225402235,2.30408317308874,676320.625205992,10.0149920277723
"4176","Bengal Bushlark","Mirafra assamica","Passeriformes","Alaudidae (Larks)",13.3888165504272,2.32877700872078,652663.231705889,10.2653793834457
"4177","Guianan Trogon","Trogon violaceus","Trogoniformes","Trogonidae (Trogons)",13.3880965570783,2.26660917972075,652193.487646565,9.64663528790066
"4178","Ochre-collared Piculet","Picumnus temminckii","Piciformes","Picidae (Woodpeckers)",13.4013671234175,2.32752809586105,660906.147693272,10.2525668216757
"4179","Collared Antshrike","Thamnophilus bernardi","Passeriformes","Thamnophilidae (Typical Antbirds)",13.4007280364694,2.30772168000123,660483.906139232,10.05149801887
"4180","White-necked Petrel","Pterodroma cervicalis","Procellariiformes","Procellariidae (Shearwaters and Petrels)",13.4009164358218,2.32195445377218,660608.352601913,10.195581638749
"4181","Indian Yellow Tit","Machlolophus aplonotus","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",13.4072412104434,2.30212074515421,664799.792529259,9.99535759952942
"4182","Verreaux's Eagle-Owl","Bubo lacteus","Strigiformes","Strigidae (Owls)",13.3646538832141,2.2810140746381,637082.145592445,9.78659972178848
"4183","Philippine Cuckoo-Dove","Macropygia tenuirostris","Columbiformes","Columbidae (Pigeons and Doves)",13.4269384667733,2.31045765678933,678024.340535731,10.0790363390593
"4184","Northern White-faced Owl","Ptilopsis leucotis","Strigiformes","Strigidae (Owls)",13.4210215139481,2.28780085735463,674024.348051909,9.85324514583045
"4185","Green-eared Barbet","Psilopogon faiostrictus","Piciformes","Megalaimidae (Asian Barbets)",13.4099168561634,2.28786009052553,666580.943050041,9.85382880206978
"4186","Piping Hornbill","Bycanistes fistulator","Bucerotiformes","Bucerotidae (Hornbills)",13.4608340501643,2.26187145733267,701400.304040181,9.60104030140719
"4187","Yellow-vented Flowerpecker","Dicaeum chrysorrheum","Passeriformes","Dicaeidae (Flowerpeckers)",13.4305944606955,2.32943876930391,680507.730266596,10.2721748551322
"4188","Gray-and-gold Warbler","Myiothlypis fraseri","Passeriformes","Parulidae (New World Warblers)",13.4084143528603,2.26534200147877,665580.155013325,9.63441902328264
"4189","Sharpbill","Oxyruncus cristatus","Passeriformes","Oxyruncidae (Sharpbill)",13.4186256421341,2.31206910454575,672411.405088353,10.0952912730257
"4190","Smoky-brown Woodpecker","Dryobates fumigatus","Piciformes","Picidae (Woodpeckers)",13.4620666087671,2.34592865798518,702265.354021827,10.4429661698286
"4191","Schalow's Turaco","Tauraco schalowi","Musophagiformes","Musophagidae (Turacos)",13.3727109186284,2.28994949572629,642235.873003601,9.87443896721134
"4192","Hunter's Sunbird","Chalcomitra hunteri","Passeriformes","Nectariniidae (Sunbirds and Spiderhunters)",13.382061981641,2.33266934822209,648269.628166308,10.3054135879294
"4193","Thicket Tinamou","Crypturellus cinnamomeus","Tinamiformes","Tinamidae (Tinamous)",13.4168614027372,2.31352862014854,671226.156235307,10.1100362658094
"4194","Torotoroka Scops-Owl","Otus madagascariensis","Strigiformes","Strigidae (Owls)",13.4084155168273,2.27370373072905,665580.929727081,9.71531717952264
"4195","Vervain Hummingbird","Mellisuga minima","Caprimulgiformes","Trochilidae (Hummingbirds)",13.3966701921034,2.31428207584563,657809.195691444,10.1176566006636
"4196","Gray-headed Albatross","Thalassarche chrysostoma","Procellariiformes","Diomedeidae (Albatrosses)",13.4262109587973,2.28716427841674,677531.251804804,9.846974773506
"4197","Slender-billed Starling","Onychognathus tenuirostris","Passeriformes","Sturnidae (Starlings)",13.3911788904564,2.32317019269678,654206.866761252,10.2079843419031
"4198","White-winged Diuca-Finch","Idiopsar speculifer","Passeriformes","Thraupidae (Tanagers and Allies)",13.4011282156596,2.27835594104124,660748.270947101,9.76062017611745
"4199","Streaked Rosefinch","Carpodacus rubicilloides","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",13.4140920318769,2.32208024493923,669369.8536591,10.19686423353
"4200","Brown Oriole","Oriolus szalayi","Passeriformes","Oriolidae (Old World Orioles)",13.4404705403021,2.27104415190635,687261.775631109,9.68951285722103
"4201","Vanikoro Flycatcher","Myiagra vanikorensis","Passeriformes","Monarchidae (Monarch Flycatchers)",13.4034500668745,2.3095252293569,662284.212546663,10.0696427491854
